General Style,ID,Style,Secondary routes,Tempo / key,Mood arc,Vocal cue,Core palette,Template
"Soul, Blues & Gospel",soul-funk-rock-with-jazz-influences_0001,Soul / Funk-Rock with Jazz influences,jazz-swing-big-band,78 BPM; C minor,"The piece opens with an intimate, contemplative atmosphere driven by sparse instrumentation and soft vocals.",Singer A (Male).,"A clean electric piano establishes the harmonic foundation in the intro, later switching to a distorted electric guitar that drives the rhythm and delivers a soaring, blues-infused solo in the latter half.",templates/soul-funk-rock-with-jazz-influences_0001.txt
"Soul, Blues & Gospel",soul-gospel-blues-ballad_0001,Soul / Gospel-Blues Ballad,—,65 BPM; Ab major,"The piece opens with a solitary, contemplative atmosphere that feels intimate and weathered.",Singer A (Male).,"A grand piano serves as the harmonic backbone throughout the entire track, playing slow, resonant chords that establish the somber mood.",templates/soul-gospel-blues-ballad_0001.txt
"Soul, Blues & Gospel",soul-gospel-infused-randb_0001,Soul / Gospel-Infused R&B,—,158 BPM; C minor,"The piece opens with a vulnerable, intimate atmosphere that gradually accumulates spiritual weight.",Singer A (Male).,"A grand piano serves as the harmonic backbone throughout the entire track, playing expressive, chord-heavy voicings that dictate the song's emotional contour.",templates/soul-gospel-infused-randb_0001.txt
"Soul, Blues & Gospel",soul-gospel-infused-randb_0002,Soul / Gospel-Infused R&B,—,120 BPM; C major,"The piece opens with a serene, maritime atmosphere that feels contemplative and slightly melancholic.",Singer A (Male).,"A warm Hammond-style organ serves as the harmonic backbone throughout the track, providing sustained chords that swell in intensity alongside the vocals.",templates/soul-gospel-infused-randb_0002.txt
"Soul, Blues & Gospel",soul-gospel-pop-ballad_0001,Soul / Gospel-Pop Ballad,—,62 BPM; Eb major,"The piece opens with a solitary, introspective mood, establishing a sense of quiet resilience.",A single female vocalist leads the track.,"A grand piano serves as the harmonic backbone, present from the very first note to the end.",templates/soul-gospel-pop-ballad_0001.txt
"Soul, Blues & Gospel",soul-gospel-pop-ballad_0002,Soul / Gospel-Pop Ballad,—,79 BPM; Bb major,"The piece opens with a contemplative and slightly melancholic atmosphere, evoking a sense of solitude.",Singer A (Male).,"A grand piano serves as the harmonic anchor, playing arpeggiated figures in the intro and verses, shifting to broad, rhythmic block chords in the choruses.",templates/soul-gospel-pop-ballad_0002.txt
"Soul, Blues & Gospel",soul-randb-ballad_0001,Soul / R&B Ballad,general-pop-ballad,140 BPM; Eb major,"The piece opens with a solitary, intimate atmosphere that feels contemplative and restrained.",Singer A (Male).,"A clean electric guitar with a warm, rounded tone plays arpeggiated chords and melodic fills, serving as the harmonic backbone from the Intro through to the Outro.",templates/soul-randb-ballad_0001.txt
Traditional Vocal & Stage,a-cappella-choral-folk_0001,A Cappella / Choral Folk,roots-traditional-global,75 BPM; C minor,"The piece opens with a solitary, ethereal atmosphere that feels intimate and fragile.",The track features a blended ensemble of Male and Female voices.,The human voice serves as the sole instrument.,templates/a-cappella-choral-folk_0001.txt
Traditional Vocal & Stage,a-cappella-choral-pop_0001,A Cappella / Choral Pop,general-pop-ballad,75 BPM; Eb major,"The piece opens with a hushed, introspective atmosphere established by soft vocal pads, gradually building emotional weight as the lead narrative unfolds.",Singer A (Male).,The human voice serves as the sole melodic and harmonic instrument.,templates/a-cappella-choral-pop_0001.txt
Traditional Vocal & Stage,a-cappella-folk_0001,A Cappella / Folk,roots-traditional-global,85 BPM; C minor,"The piece opens with a solitary, contemplative mood established by a single voice and sparse vocal percussion, evoking a sense of isolation in nature.",Singer A (Male).,The human voice serves as the sole instrument.,templates/a-cappella-folk_0001.txt
Traditional Vocal & Stage,a-cappella-musical-theatre_0001,A Cappella / Musical Theatre,—,115 BPM; G minor,"The piece opens with a gentle, intimate storytelling atmosphere that gradually builds into a dramatic, theatrical narrative.",Singer A (Male) and Singer B (Female).,"The human voice serves as the sole primary instrument, fulfilling all melodic, harmonic, and rhythmic roles.",templates/a-cappella-musical-theatre_0001.txt
Traditional Vocal & Stage,adult-contemporary-pop-ballad_0001,Adult Contemporary / Pop Ballad,general-pop-ballad,71 BPM; Eb major,"The piece opens with a somber, intimate atmosphere that gradually accumulates emotional weight through the verses.",Singer A (Male) and Singer B (Female).,"A grand piano serves as the harmonic backbone throughout the entire track, playing arpeggiated figures in the verses and shifting to full, resonant block chords in the choruses to drive the momentum.",templates/adult-contemporary-pop-ballad_0001.txt
Traditional Vocal & Stage,dark-cabaret-theatrical-pop_0001,Dark Cabaret / Theatrical Pop,general-pop-ballad,122 BPM; C minor,"The piece opens with a mysterious, slightly eerie storytelling atmosphere that feels intimate and restrained.",Singer A (Male).,"An accordion serves as the primary melodic and harmonic driver throughout the track, providing the distinctive folk-cabaret flavor with rhythmic chord stabs and melodic fills.",templates/dark-cabaret-theatrical-pop_0001.txt
Traditional Vocal & Stage,doo-wop-retro-soul-pop_0001,Doo-wop / Retro Soul Pop,soul-blues-gospel,79 BPM; Bb major,"The piece opens with a nostalgic and slightly melancholic atmosphere, established by sparse vocal harmonies.","A single Male lead vocalist delivers the performance with a clear, resonant tenor timbre that possesses a smooth, crooning quality reminiscent of classic soul singers.","A warm, vintage-style electric piano serves as the core harmonic instrument, playing rhythmic chord progressions from the intro through to the outro, anchoring the song's retro aesthetic.",templates/doo-wop-retro-soul-pop_0001.txt
Traditional Vocal & Stage,doo-wop-vocal-jazz-ballad_0001,Doo-wop / Vocal Jazz Ballad,jazz-swing-big-band,76 BPM; Eb major,"The piece opens with a nostalgic, humming introduction that establishes an intimate and romantic atmosphere.","Singer A (Male) serves as the lead, possessing a smooth, resonant baritone with a crooning quality.","The vocal ensemble acts as the primary melodic and harmonic driver, present from the very first second to the end.",templates/doo-wop-vocal-jazz-ballad_0001.txt
Traditional Vocal & Stage,musical-theatre-big-band-jazz_0001,Musical Theatre / Big Band Jazz,jazz-swing-big-band,140 BPM; Ab major,"The piece launches with an immediate, high-energy declaration of triumph and liberation, maintaining a buoyant and celebratory tone throughout the main sections.",Singer A (Male) and Singer B (Female).,"A driving piano serves as the harmonic backbone, playing rhythmic, syncopated chords from the intro to the outro, anchoring the jazz-pop feel.",templates/musical-theatre-big-band-jazz_0001.txt
Traditional Vocal & Stage,musical-theatre-cinematic-folk_0001,Musical Theatre / Cinematic Folk,roots-traditional-global,118 BPM; C major,"The piece opens with a somber, introspective atmosphere reflecting despair and failure, characterized by sparse instrumentation and restrained vocals.","Singer A (Male) possesses a deep, resonant baritone with a theatrical, authoritative quality, serving as the primary narrator and mentor figure.","A warm upright bass enters early to anchor the low end, providing a walking line that adds movement.",templates/musical-theatre-cinematic-folk_0001.txt
Traditional Vocal & Stage,musical-theatre-cinematic-orchestral-pop_0001,Musical Theatre / Cinematic Orchestral Pop,cinematic-pop-ballad,68-74 BPM; key/scale unspecified,"The piece opens with a delicate, introspective wonder that feels isolated and quiet.",Singer A (Female).,"A grand piano serves as the harmonic backbone throughout the entire track, starting with sparse, high-register arpeggios and evolving into dense, rhythmic chordal pounding during the climax.",templates/musical-theatre-cinematic-orchestral-pop_0001.txt
Traditional Vocal & Stage,musical-theatre-cinematic-pop-rock_0001,Musical Theatre / Cinematic Pop Rock,cinematic-pop-ballad,146 BPM; Eb minor,"The piece opens with a tender, narrative ballad atmosphere that quickly fractures into a tense, confrontational dialogue.",Singer A (Male) and Singer B (Female).,"A grand piano anchors the introduction with delicate arpeggios, later replaced by distorted electric guitars playing heavy power chords that drive the rock sections.",templates/musical-theatre-cinematic-pop-rock_0001.txt
Traditional Vocal & Stage,musical-theatre-orchestral-pop_0001,Musical Theatre / Orchestral Pop,cinematic-orchestral-epic,154 BPM; A major,"The piece opens with a wistful and contemplative mood, characterized by sparse instrumentation and a slower tempo.","The track features a mixed ensemble including a primary Male Lead (Singer A) with a clear, resonant tenor-baritone timbre, a Female Lead (Singer B) with a bright, agile soprano tone, and a large Mixed Choir providing…","A grand piano serves as the harmonic anchor in the intro and verses, playing arpeggiated figures that transition into block chords during the high-energy sections.",templates/musical-theatre-orchestral-pop_0001.txt
Traditional Vocal & Stage,musical-theatre-orchestral-pop_0002,Musical Theatre / Orchestral Pop,cinematic-orchestral-epic,118 BPM; F major,"The piece opens with a whimsical and narrative tone, establishing a sense of wonder and storytelling.",Singer A (Male).,"A full orchestral string section serves as the harmonic backbone, present from the Intro to the Outro.",templates/musical-theatre-orchestral-pop_0002.txt
Traditional Vocal & Stage,musical-theatre-orchestral-pop_0003,Musical Theatre / Orchestral Pop,cinematic-orchestral-epic,167 BPM; F major,"The piece opens with a sense of intimate wonder and anticipation, quickly building momentum through the verses into an explosive, triumphant declaration in the choruses.",Singer A (Female).,"A grand piano drives the harmonic progression from the intro, evolving from sparse arpeggios to heavy, rhythmic chordal strikes.",templates/musical-theatre-orchestral-pop_0003.txt
Traditional Vocal & Stage,musical-theatre-orchestral-pop_0004,Musical Theatre / Orchestral Pop,cinematic-orchestral-epic,118 BPM; Bb major,"The piece opens with a deceptive, airy calmness that quickly shifts into condescending playfulness.",Singer A (Female).,"A grand piano serves as the harmonic anchor throughout the track, providing both delicate arpeggios in the intro and driving, rhythmic block chords in the choruses.",templates/musical-theatre-orchestral-pop_0004.txt
Traditional Vocal & Stage,musical-theatre-orchestral-pop_0005,Musical Theatre / Orchestral Pop,cinematic-orchestral-epic,125 BPM; Bb major,"The piece opens with a whimsical and slightly tentative atmosphere, reflecting a state of confinement.",Singer A (Female).,"A piano serves as the harmonic anchor throughout the entire track, starting with simple arpeggios in the intro and evolving into full, rhythmic chordal support in the choruses.",templates/musical-theatre-orchestral-pop_0005.txt
